dataId,region,genre,contentType,title,length,releaseYear,votes,rating,description
2292,United States,Drama,tvSeries,TURN: Washington's Spies,60.0,2014,22347,8.1,A Long Island farmer bands together a group of childhood friends to form an unlikely group of spies who turn the tide in America's fight for independence.
2293,United States,Action,tvSeries,The Unit,60.0,2006,22306,8.0,Hour long show which looks at the life of American super-secret operators.
2323,United Kingdom,Drama,tvSeries,Jane Eyre,230.0,2006,21526,8.3,"A young governess falls in love with her brooding and complex master. However, his dark past may destroy their relationship forever."
2326,Canada,Drama,tvSeries,Anne of Green Gables,199.0,1985,21478,8.5,"An orphan girl, sent to an elderly brother and sister by mistake, charms her new home and community with her fiery spirit and imagination."
2329,Canada,Drama,tvSeries,Queer as Folk,47.0,1999,21405,8.5,"The lives and loves of a group of gay friends living in Pittsburgh, Pennsylvania."
2360,United States,Drama,tvSeries,I Know This Much Is True,378.0,2020,20728,8.1,"Following the parallel lives of identical twin brothers Dominick and Thomas Birdsey in a story of betrayal, sacrifice, and forgiveness."
2447,India,Action,tvSeries,Apharan,45.0,2018,19064,8.3,"Rudra, a senior police inspector is set on a mission to catch a wanted criminal with his personal life on stake."
1707,United States,Drama,movie,Sunset Blvd.,110.0,1950,224959,8.4,A screenwriter develops a dangerous relationship with a faded film star determined to make a triumphant return.
1726,United States,Drama,movie,Rosemary's Baby,137.0,1968,221537,8.0,"A young couple trying for a baby moves into an aging, ornate apartment building on Central Park West, where they find themselves surrounded by peculiar neighbors."
1750,United States,Action,tvSeries,The Lost Room,270.0,2006,31903,8.1,A detective investigates a mysterious motel room which acts as a portal to an alternate universe.
1759,United States,Action,tvSeries,Queen of the South,42.0,2016,31465,8.0,Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas she looks to become the country's reigning drug smuggler and to avenge her lover's murder.
1770,United Kingdom,Drama,tvSeries,Years and Years,60.0,2019,30907,8.3,"As Britain slowly turns into a dictatorship throughout the years, the lives of a typical busy family from Manchester converge on one crucial night in 2019."
1778,United Kingdom,Drama,tvSeries,Patrick Melrose,302.0,2018,30471,8.0,This series depicts how the son of an aristocratic family seeks redemption and recovery.
1781,United States,Drama,tvSeries,Pose,60.0,2018,30260,8.6,"In the New York of the late '80s and early '90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis, and capitalism."
1785,United States,Drama,tvSeries,The Deuce,60.0,2017,29965,8.1,"A look at life in New York City during the 1970s and '80s, when porn and prostitution were rampant in Manhattan."
1804,India,Drama,tvSeries,Mumbai Diaries 26/11,-1.0,2021,29099,8.7,"Set during the 2008 Mumbai attacks, it follows the staff of Bombay General Hospital and their travails during the fateful night of November 26, 2008."
1805,United States,Drama,tvSeries,The Fosters,60.0,2013,28941,8.0,"Teenager Callie Jacob is placed in a foster home with a lesbian couple and their blend of biological, adoptive, and foster children."
1813,United States,Drama,tvSeries,Angels in America,352.0,2003,28572,8.1,Several disparate but connected individuals go through the AIDS crisis in the mid-1980s.
1817,United States,Drama,tvSeries,Counterpart,60.0,2017,28524,8.0,"A hapless UN employee discovers that the agency he works for is hiding a gateway to a parallel dimension that's in a cold war with our own, and where his other self is a top spy. The war slowly heats up thanks to spies from both sides."
1829,United Kingdom,Drama,tvSeries,Call the Midwife,60.0,2012,28188,8.6,Chronicles the lives of a group of midwives living in East London in the late 1950s to late 1960s.
1867,United States,Drama,tvSeries,Rectify,60.0,2013,26758,8.3,Daniel Holden must put his life back together after serving 19 years on Georgia's Death Row before DNA evidence calls his conviction into question.
1874,United States,Drama,tvSeries,1923,60.0,2022,26615,8.5,"The Duttons face a new set of challenges in the early 20th century, including the rise of Western expansion, Prohibition and the Great Depression."
1913,United States,Drama,tvSeries,The Gilded Age,81.0,2022,25717,8.0,"A wide-eyed young scion of a conservative family embarks on a mission to infiltrate the wealthy neighboring clan dominated by ruthless railroad tycoon George Russell, his rakish son, Larry, and his ambitious wife, Bertha."
1956,United Kingdom,Drama,tvSeries,War & Peace,380.0,2016,24409,8.1,"As the Russian conflict with Napoleon reaches its peak, five aristocratic families face the possibility of their lives being changed forever."
1958,United States,Drama,tvSeries,Scenes from a Marriage,296.0,2021,24384,8.1,"Television drama miniseries which re-examines the original's iconic depiction of love, hatred, desire, monogamy, marriage and divorce through the lens of a contemporary American couple, played by Oscar Isaac and Jessica Chastain."
1981,United States,Drama,tvSeries,Olive Kitteridge,239.0,2014,23807,8.3,A middle-school math teacher Olive and her marriage with Henry which spans 25 years.
1996,United Kingdom,Drama,tvSeries,I May Destroy You,30.0,2020,23262,8.1,"The question of sexual consent in contemporary life and how, in the new landscape of dating and relationships, we make the distinction between liberation and exploitation."
1015,Japan,Action,movie,Seven Samurai,207.0,1954,349914,8.6,"Farmers from a village exploited by bandits hire a veteran samurai for protection, who gathers six other samurai to join him."
1026,United States,Drama,movie,The Deer Hunter,183.0,1978,344060,8.1,An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.
1060,United States,Action,movie,North by Northwest,136.0,1959,332158,8.3,"A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt."
1062,United States,Drama,movie,Chinatown,130.0,1974,331721,8.2,"A private detective hired to expose an adulterer in 1930s Los Angeles finds himself caught up in a web of deceit, corruption, and murder."
1077,United States,Drama,movie,Gone with the Wind,238.0,1939,319990,8.2,American motion picture classic in which a manipulative woman and a roguish man conduct a turbulent romance during the Civil War and Reconstruction periods.
1090,United States,Drama,movie,Magnolia,188.0,1999,317276,8.0,"An epic mosaic of interrelated characters in search of love, forgiveness and meaning in the San Fernando Valley."
1094,United States,Drama,movie,Before Sunrise,101.0,1995,316110,8.1,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together."
1128,United States,Drama,movie,Scent of a Woman,156.0,1992,305023,8.0,"A prep school student needing money agrees to ""babysit"" a blind man, but the job is not at all what he anticipated."
1242,United States,Drama,movie,Before Sunset,80.0,2004,270444,8.1,"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour."
1253,United Kingdom,Drama,tvSeries,Utopia,50.0,2013,48027,8.4,"After a group of people, who meet online, discover a bizarre graphic novel which seems to hold mysterious answers, they find themselves being tracked down by a merciless organization known merely as 'The Network'."
1268,United States,Drama,tvSeries,For All Mankind,60.0,2019,47015,8.0,"In an alternative version of 1969, the Soviet Union beats the United States to the Moon, and the space race continues on for decades with still grander challenges and goals."
1281,United States,Action,tvSeries,24: Live Another Day,46.0,2014,45883,8.3,"Four years after Jack Bauer went on the run, the CIA agents in London manage to capture Bauer, one of their agents called Kate Morgan suspects he is up to something and President Heller's condition is sparking worries with his staff."
1285,United States,Drama,tvSeries,Carnivàle,55.0,2003,45473,8.4,"During the Great Depression, an Oklahoma farm boy and a charismatic minister learn that they are key players in a proxy war being fought between Heaven and Hell."
1294,United States,Action,tvSeries,The Rookie,43.0,2018,44938,8.0,"Starting over isn't easy, especially for John Nolan who, after a life-altering incident, is pursuing his dream of joining the LAPD. As their oldest rookie, he's met with skepticism from those who see him as just a walking midlife crisis."
1315,United States,Drama,tvSeries,New Amsterdam,43.0,2018,43787,8.0,A new medical director breaks the rules to heal the system at America's oldest public hospital.
1319,India,Action,tvSeries,Taaza Khabar,29.0,2023,43499,8.2,"A Sanitation worker, how he stumbles upon magical powers which leads to a riveting new ride for the man, and how it stirs his humble life."
1364,United States,Action,tvSeries,Happy!,60.0,2017,40306,8.1,An injured hitman befriends his kidnapped daughter's imaginary friend; a perky blue flying unicorn.
1368,United States,Action,tvSeries,Chicago P.D.,43.0,2014,40194,8.1,"Follows District 21 of the Chicago Police Department, made up of two different groups: the uniformed cops and the Intelligence Unit."
1398,India,Drama,tvSeries,NCR Days,40.0,2022,37632,9.1,NCR Days depicts the life of a small town guy studying in a city that is completely contrasting to his perspectives in life.
1409,United States,Action,tvSeries,Longmire,60.0,2012,36918,8.3,"Walt Longmire is the dedicated and unflappable sheriff of Absaroka County, Wyoming. Widowed only a year, he is a man in psychic repair but buries his pain behind his brave face, unassuming grin and dry wit."
1425,United Kingdom,Action,tvSeries,Gangs of London,60.0,2020,35753,8.1,Tells the story of London being torn apart by the turbulent power struggles of its international gangs and the sudden power vacuum that's created when the head of London's most powerful crime family is assassinated.
1442,United States,Action,tvSeries,Star Trek: Strange New Worlds,52.0,2022,34788,8.2,"A prequel to Star Trek: The Original Series, the show follows the crew of the USS Enterprise under Captain Christopher Pike."
1452,India,Action,tvSeries,Special OPS,49.0,2020,34334,8.6,"The story through the eyes of Himmat Singh is based on the inspiration was taken from Nineteen Years of nationally significant events, several espionage missions were undertaken by India in the last two decades."
1453,United States,Drama,tvSeries,The Chosen,54.0,2017,34333,9.3,A charismatic fisherman struggling with debt. A troubled woman wrestling with demons. A gifted accountant ostracised from his family and people. In this ground-breaking first season of The Chosen see how Jesus reaches each of these and more as He works His first miracles and embarks on His ministry to change the world. See Him through the eyes of those who knew Him.
1462,United States,Action,tvSeries,Quantum Leap,60.0,1989,33886,8.2,"During a government experiment into time travel, a scientist finds himself trapped in the past, ""leaping"" into the lives of different people, sorting out their problems and changing history in hopes of getting back home to the present."
1472,United Kingdom,Drama,tvSeries,North & South,235.0,2004,33316,8.6,"North and South is a four part adaptation of Elizabeth Gaskell's love story of Margaret Hale, a middle class southerner who is forced to move to the northern town of Milton."
1473,United States,Drama,tvSeries,Halt and Catch Fire,60.0,2014,33256,8.4,Follows some players in the 80s technological revolution that lead to information society.
1479,United Kingdom,Drama,tvSeries,Poldark,60.0,2015,33136,8.3,"Ross Poldark returns home after American Revolutionary War and rebuilds his life with a new business venture, making new enemies and finding a new love where he least expects it."
1488,United States,Action,tvSeries,Babylon 5,45.0,1993,32529,8.4,"In the mid 23rd century, the Earth Alliance space station Babylon 5, located in neutral territory, is a major focal point for political intrigue, racial tensions and various wars over the course of five years."
1496,United Kingdom,Action,tvSeries,Strike Back,45.0,2010,32284,8.1,"Follows the actions of Section 20, a secretive unit of British military intelligence. A team of special operations personnel conduct several high risk missions across the globe."
521,United States,Drama,movie,Rain Man,133.0,1988,522368,8.0,"After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic-savant brother in Ohio that he didn't know existed, he absconds with his brother and sets out across the country, hoping to gain a larger inheritance."
557,United Kingdom,Action,movie,Rush,123.0,2013,486872,8.1,The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.
563,United States,Action,movie,Warrior,140.0,2011,478634,8.2,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother."
574,United States,Drama,movie,It's a Wonderful Life,130.0,1946,468317,8.6,An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.
576,United States,Drama,movie,The Help,146.0,2011,466916,8.1,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis."
600,United States,Drama,movie,Citizen Kane,119.0,1941,447086,8.3,"Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance: 'Rosebud.'"
615,United States,Horror,movie,The Thing,109.0,1982,433260,8.2,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.
638,United States,Drama,movie,Platoon,120.0,1986,420039,8.1,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict."
645,United States,Drama,movie,Unforgiven,130.0,1992,417224,8.2,"Retired Old West gunslinger William Munny reluctantly takes on one last job, with the help of his old partner Ned Logan and a young man, The ""Schofield Kid."""
648,United States,Horror,movie,The Exorcist,122.0,1973,416016,8.1,"When a teenage girl is possessed by a mysterious entity, her mother seeks the help of two priests to save her daughter."
659,United States,Action,movie,Ford v Ferrari,152.0,2019,408130,8.1,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.
663,United States,Action,movie,Zack Snyder's Justice League,242.0,2021,406702,8.0,"Determined to ensure that Superman's ultimate sacrifice wasn't in vain, Bruce Wayne recruits a team of metahumans to protect the world from an approaching threat of catastrophic proportions."
752,United States,Drama,tvSeries,The Leftovers,60.0,2014,102390,8.3,"Three years after the disappearance of 2% of the global human population, a group of people in a small New York community try to continue their lives while coping with the tragedy of the unexplained nature of the event."
760,United States,Drama,tvSeries,The Good Doctor,41.0,2017,99001,8.1,"Shaun Murphy, a young surgeon with autism and Savant syndrome, is recruited into the surgical unit of a prestigious hospital."
763,United States,Drama,tvSeries,Billions,60.0,2016,96491,8.4,"New money means no mercy as Mike Prince takes the Axe Capital throne. Chuck Rhoades is convinced no one should have that much wealth - or power. As all the players seek out new alliances, only one thing's for certain - wealth means war."
766,United States,Action,tvSeries,Stargate SG-1,44.0,1997,95857,8.4,"A secret military team, SG-1, is formed to explore other planets through the recently discovered Stargates."
774,United States,Action,tvSeries,Legion,60.0,2017,92826,8.2,"David Haller is a troubled young man diagnosed as schizophrenic, but after a strange encounter he discovers special powers that will change his life forever."
782,United States,Drama,tvSeries,11.22.63,60.0,2016,90302,8.1,A high school teacher travels back in time to prevent John F. Kennedy's assassination.
786,India,Action,tvSeries,The Family Man,45.0,2019,89394,8.7,"A working man from the National Investigation Agency tries to protect the nation from terrorism, but he also needs to keep his family safe from his secret job."
787,India,Action,tvSeries,Sacred Games,50.0,2018,89168,8.5,"A link in their pasts leads an honest cop to a fugitive gang boss, whose cryptic warning spurs the officer on a quest to save Mumbai from cataclysm."
791,United States,Action,tvSeries,Barry,30.0,2018,87520,8.4,A hit man from the Midwest moves to Los Angeles and gets caught up in the city's theatre arts scene.
792,United States,Drama,tvSeries,1883,60.0,2021,87415,8.7,Follows the Dutton family as they embark on a journey west.
793,United Kingdom,Drama,tvSeries,Skins,46.0,2007,87105,8.2,The story of a group of British teens who are trying to grow up and find love and happiness despite questionable parenting and teachers who would rather be friends (and lovers) than authority figures.
795,United Kingdom,Drama,tvSeries,Pride and Prejudice,327.0,1995,86940,8.8,"While the arrival of wealthy gentlemen sends her marriage-minded mother into a frenzy, willful and opinionated Elizabeth Bennet matches wits with haughty Mr. Darcy."
798,United States,Action,tvSeries,Star Trek,50.0,1966,86409,8.4,"In the 23rd Century, Captain James T. Kirk and the crew of the U.S.S. Enterprise explore the galaxy and defend the United Federation of Planets."
799,United States,Drama,tvSeries,Maid,545.0,2021,86237,8.4,"After fleeing an abusive relationship, a young mother finds a job cleaning houses as she fights to provide for her child and build them a better future."
801,United States,Drama,tvSeries,The Twilight Zone,51.0,1959,86103,9.1,"Ordinary people find themselves in extraordinarily astounding situations, which they each try to solve in a remarkable manner."
824,United States,Drama,tvSeries,The West Wing,44.0,1999,79265,8.9,Inside the lives of staffers in the West Wing of the White House.
832,United States,Action,tvSeries,Battlestar Galactica,183.0,2003,76904,8.5,"Following the destruction of the Twelve Colonies of Kobol by the Cylons, a rag-tag fugitive fleet of the last remnants of mankind flees the pursuing Cylons while simultaneously searching for their true home: Earth."
835,United States,Action,tvSeries,Burn Notice,44.0,2007,75999,8.0,A spy recently disavowed by the U.S. government uses his special ops training to help others in trouble.
839,United States,Action,tvSeries,Ash vs Evil Dead,30.0,2015,75336,8.4,"Ash has spent the last thirty years avoiding responsibility, maturity, and the terrors of the Evil Dead until a Deadite plague threatens to destroy all of mankind and Ash becomes mankind's only hope."
842,India,Action,tvSeries,Mirzapur,60.0,2018,74894,8.5,A shocking incident at a wedding procession ignites a series of events entangling the lives of two families in the lawless city of Mirzapur.
844,United States,Action,tvSeries,Marco Polo,60.0,2014,74500,8.0,"In a world replete with greed, betrayal, sexual intrigue and rivalry, ""Marco Polo"" is based on the famed explorer's adventures in Kublai Khan's court in 13th century Mongolia."
863,United States,Action,tvSeries,Godless,452.0,2017,70934,8.3,"In the 1880s American West, murderous outlaw gang leader Frank Griffin hunts for ex-protege Roy Goode. Frank's chase leads him to La Belle, New Mexico--a town inhabited, after a mining disaster, almost entirely by women."
872,Canada,Action,tvSeries,Stargate: Atlantis,44.0,2004,68377,8.1,"An international team of scientists and military personnel discover a Stargate network in the Pegasus Galaxy and come face-to-face with a new, powerful enemy: The Wraith."
874,United States,Drama,tvSeries,Friday Night Lights,44.0,2006,68280,8.7,"A drama that follows the lives of the Dillon Panthers, one of the nation's best high school football teams, and their head coach Eric Taylor."
886,United States,Action,tvSeries,Star Trek: Deep Space Nine,45.0,1993,65212,8.1,"In the vicinity of the liberated planet of Bajor, the Federation space station Deep Space Nine guards the opening of a stable wormhole to the far side of the galaxy."
898,United States,Drama,tvSeries,Dopesick,492.0,2021,61830,8.6,"The series takes viewers to the epicenter of America's struggle with opioid addiction, from the boardrooms of Purdue Pharma, to a distressed Virginia mining community, to the hallways of the DEA."
918,United States,Action,tvSeries,Chicago Fire,43.0,2012,59255,8.0,"The story of firefighters and paramedics in the city of Chicago, both on a personal and professional level."
921,Canada,Drama,tvSeries,Travelers,45.0,2016,58862,8.0,"Hundreds of years from now, surviving humans discover how to send consciousness back through time, into people of the 21st century, while attempting to change the path of humanity."
924,Canada,Drama,tvSeries,Anne with an E,60.0,2017,58165,8.7,"The adventures of a young orphan girl living in the early 19th century. Follow Anne as she learns to navigate her new life on Prince Edward Island, in this new take on L.M. Montgomery's classic novels."
935,United Kingdom,Drama,tvSeries,Heartstopper,30.0,2022,56931,8.7,Teens Charlie and Nick discover their unlikely friendship might be something more as they navigate school and young love in this coming-of-age series.
941,United Kingdom,Action,tvSeries,Spaced,25.0,1999,55539,8.6,"Friends Tim and Daisy, 20-something North Londoners with uncertain futures, must pretend to be a couple to live in the only apartment they can afford."
945,United States,Drama,tvSeries,Generation Kill,70.0,2008,55287,8.5,"A Rolling Stone reporter, embedded with The 1st Recon Marines chronicles his experiences during the first wave of the American-led assault on Baghdad in 2003."
969,Canada,Drama,tvSeries,Hell on Wheels,42.0,2011,53217,8.3,"The Civil War is past, but former Confederate soldier Cullen Bohannon can't put it behind him. Fresh are the memories of the death of his wife, killed at the hands of the Union soldiers, an act that sets him on a course of revenge."
970,United States,Action,tvSeries,Dirk Gently's Holistic Detective Agency,60.0,2016,53202,8.2,Holistic detective Dirk Gently investigates cases involving the supernatural.
987,United States,Drama,tvSeries,Goliath,60.0,2016,50420,8.1,"A disgraced lawyer, now an ambulance chaser, gets a case that could bring him redemption or at least revenge on the firm which expelled him."
993,United States,Drama,tvSeries,The Knick,58.0,2014,49938,8.5,A look at the professional and personal lives of the staff at New York's Knickerbocker Hospital during the early part of the twentieth century.
0,United States,Drama,movie,The Shawshank Redemption,142.0,1994,2715939,9.3,"Over the course of several years, two convicts form a friendship, seeking consolation and, eventually, redemption through basic compassion."
1,United States,Action,movie,The Dark Knight,152.0,2008,2688665,9.0,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice."
2,United States,Action,movie,Inception,148.0,2010,2386093,8.8,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster."
4,United States,Drama,movie,Forrest Gump,142.0,1994,2110990,8.8,"The presidencies of Kennedy and Johnson, the Vietnam War, the Watergate scandal and other historical events unfold from the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart."
6,United States,Action,movie,The Matrix,136.0,1999,1937003,8.7,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence."
11,United States,Action,movie,The Dark Knight Rises,164.0,2012,1725311,8.4,"Eight years after the Joker's reign of chaos, Batman is coerced out of exile with the assistance of the mysterious Selina Kyle in order to defend Gotham City from the vicious guerrilla terrorist Bane."
14,United States,Drama,movie,Django Unchained,165.0,2012,1579845,8.4,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi."
15,United States,Action,movie,Gladiator,155.0,2000,1519726,8.5,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.
16,United States,Action,movie,Batman Begins,140.0,2005,1488894,8.2,"After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption."
20,United States,Drama,movie,Saving Private Ryan,169.0,1998,1409518,8.6,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action."
21,United States,Action,movie,The Avengers,143.0,2012,1405252,8.0,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.
22,United States,Action,movie,Star Wars,121.0,1977,1380190,8.6,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader."
24,United Kingdom,Drama,movie,The Prestige,130.0,2006,1350516,8.5,"After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other."
30,United States,Action,movie,Star Wars: Episode V - The Empire Strikes Back,124.0,1980,1307789,8.7,"After the Rebels are overpowered by the Empire, Luke Skywalker begins Jedi training with Yoda, while his friends are pursued across the galaxy by Darth Vader and bounty hunter Boba Fett."
35,United States,Action,movie,Guardians of the Galaxy,121.0,2014,1195308,8.0,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.
38,United States,Drama,movie,American Beauty,122.0,1999,1165605,8.4,A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.
39,United States,Action,movie,Avengers: Endgame,181.0,2019,1158724,8.4,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe."
40,United States,Action,movie,Pirates of the Caribbean: The Curse of the Black Pearl,143.0,2003,1142361,8.1,"Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead."
42,United States,Action,movie,V for Vendetta,132.0,2005,1132981,8.2,"In a future British dystopian society, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow the tyrannical government - with the help of a young woman."
44,United States,Action,movie,Kill Bill: Vol. 1,111.0,2003,1129946,8.2,"After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her."
45,United States,Action,movie,Terminator 2: Judgment Day,137.0,1991,1112575,8.6,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her 10-year old son John from an even more advanced and powerful cyborg."
46,United States,Action,movie,Avengers: Infinity War,149.0,2018,1104200,8.4,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.
51,United States,Action,movie,Star Wars: Episode VI - Return of the Jedi,131.0,1983,1066644,8.3,"After rescuing Han Solo from Jabba the Hutt, the Rebels attempt to destroy the second Death Star, while Luke struggles to help Darth Vader back from the dark side."
54,United States,Action,movie,Deadpool,108.0,2016,1054573,8.0,"A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks."
56,United Kingdom,Drama,movie,The Shining,146.0,1980,1037401,8.4,"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future."
58,United States,Drama,movie,Eternal Sunshine of the Spotless Mind,108.0,2004,1021729,8.3,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories for ever."
59,United States,Drama,movie,One Flew Over the Cuckoo's Nest,133.0,1975,1019007,8.7,"In the Fall of 1963, a Korean War veteran and criminal pleads insanity and is admitted to a mental institution, where he rallies up the scared patients against the tyrannical nurse."
63,United States,Action,movie,Jurassic Park,127.0,1993,1003403,8.2,A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.
64,United States,Drama,movie,The Sixth Sense,107.0,1999,1003287,8.2,"A frightened, withdrawn Philadelphia boy who communicates with spirits seeks the help of a disheartened child psychologist."
65,United States,Drama,movie,Gone Girl,149.0,2014,998487,8.1,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent."
67,United States,Drama,movie,Good Will Hunting,126.0,1997,989799,8.3,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life."
68,United States,Action,movie,Raiders of the Lost Ark,115.0,1981,977802,8.4,"In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before the Nazis can obtain its awesome powers."
73,United States,Action,movie,Die Hard,132.0,1988,894840,8.2,A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.
74,United Kingdom,Horror,movie,Alien,117.0,1979,894355,8.5,The crew of a commercial spacecraft encounter a deadly lifeform after investigating an unknown transmission.
76,United States,Drama,movie,Whiplash,106.0,2014,886775,8.5,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.
77,United Kingdom,Action,movie,The Terminator,107.0,1984,877396,8.1,"A human soldier is sent from 2029 to 1984 to stop an almost indestructible cyborg killing machine, sent from the same year, which has been programmed to execute a young woman whose unborn son is the key to humanity's future salvation."
88,United States,Drama,movie,Requiem for a Dream,102.0,2000,853817,8.3,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.
103,United States,Drama,movie,Donnie Darko,113.0,2001,812704,8.0,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes."
112,United States,Drama,movie,Black Swan,108.0,2010,780739,8.0,"A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky's ""Swan Lake""."
114,United States,Action,movie,Blade Runner,117.0,1982,780567,8.1,A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.
115,United States,Action,movie,Spider-Man: No Way Home,148.0,2021,778864,8.2,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man."
117,United States,Action,movie,Logan,137.0,2017,777378,8.1,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety."
121,United States,Action,movie,Kill Bill: Vol. 2,137.0,2004,767199,8.0,"The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle."
125,United States,Action,movie,Indiana Jones and the Last Crusade,127.0,1989,764504,8.2,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers."
130,United Kingdom,Drama,movie,Full Metal Jacket,116.0,1987,751786,8.3,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.
135,United Kingdom,Action,movie,Aliens,137.0,1986,726386,8.4,"Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony, but finds herself battling the Alien Queen and her offspring."
147,United Kingdom,Drama,movie,Trainspotting,93.0,1996,695660,8.1,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends."
149,United States,Drama,movie,Million Dollar Baby,132.0,2004,695068,8.1,A determined woman works with a hardened boxing trainer to become a professional.
160,United States,Horror,movie,Psycho,109.0,1960,680397,8.5,"A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother."
